2026-08-07 19:22:19,201 | INFO | MainThread | logging to runs/run_20260807_192219_lora_train_nlpaueb_legal-bert-base-uncased.log
2026-08-07 21:53:44,140 | INFO | MainThread | epoch 79 dev metrics: st1_macro_f1=0.656, st2_macro_f1=0.522, st3_macro_f1=0.329, st3_family_macro_f1=0.488, mean_macro_f1=0.502
2026-08-07 21:55:27,242 | INFO | MainThread | epoch 80: mean train loss = 0.1028
2026-08-07 21:55:37,120 | INFO | MainThread | epoch 80 dev metrics: st1_macro_f1=0.654, st2_macro_f1=0.563, st3_macro_f1=0.360, st3_family_macro_f1=0.531, mean_macro_f1=0.525
2026-08-07 21:57:20,065 | INFO | MainThread | epoch 81: mean train loss = 0.0958
2026-08-07 21:57:30,075 | INFO | MainThread | epoch 81 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.548, st3_macro_f1=0.346, st3_family_macro_f1=0.506, mean_macro_f1=0.509
2026-08-07 21:59:12,778 | INFO | MainThread | epoch 82: mean train loss = 0.0972
2026-08-07 21:59:22,997 | INFO | MainThread | epoch 82 dev metrics: st1_macro_f1=0.615, st2_macro_f1=0.531, st3_macro_f1=0.320, st3_family_macro_f1=0.471, mean_macro_f1=0.489
2026-08-07 22:16:20,075 | INFO | MainThread | epoch 83: mean train loss = 0.0911
2026-08-07 22:19:35,826 | INFO | MainThread | epoch 83 dev metrics: st1_macro_f1=0.679, st2_macro_f1=0.535, st3_macro_f1=0.323, st3_family_macro_f1=0.483, mean_macro_f1=0.512
2026-08-07 23:14:46,081 | INFO | MainThread | epoch 84: mean train loss = 0.0930
2026-08-07 23:14:55,697 | INFO | MainThread | epoch 84 dev metrics: st1_macro_f1=0.642, st2_macro_f1=0.524, st3_macro_f1=0.316, st3_family_macro_f1=0.482, mean_macro_f1=0.494
2026-08-07 23:16:41,527 | INFO | MainThread | epoch 85: mean train loss = 0.0874
2026-08-07 23:16:51,357 | INFO | MainThread | epoch 85 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.552, st3_macro_f1=0.339, st3_family_macro_f1=0.494, mean_macro_f1=0.505
2026-08-07 23:18:35,635 | INFO | MainThread | epoch 86: mean train loss = 0.0853
2026-08-07 23:18:46,700 | INFO | MainThread | epoch 86 dev metrics: st1_macro_f1=0.598, st2_macro_f1=0.533, st3_macro_f1=0.340, st3_family_macro_f1=0.506, mean_macro_f1=0.490
2026-08-07 23:20:31,212 | INFO | MainThread | epoch 87: mean train loss = 0.0795
2026-08-07 23:20:42,269 | INFO | MainThread | epoch 87 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.518, st3_macro_f1=0.330, st3_family_macro_f1=0.504, mean_macro_f1=0.491
2026-08-07 23:22:26,640 | INFO | MainThread | epoch 88: mean train loss = 0.0763
2026-08-07 23:22:36,406 | INFO | MainThread | epoch 88 dev metrics: st1_macro_f1=0.656, st2_macro_f1=0.551, st3_macro_f1=0.342, st3_family_macro_f1=0.499, mean_macro_f1=0.516
2026-08-07 23:24:21,969 | INFO | MainThread | epoch 89: mean train loss = 0.0753
2026-08-07 23:24:31,783 | INFO | MainThread | epoch 89 dev metrics: st1_macro_f1=0.654, st2_macro_f1=0.546, st3_macro_f1=0.398, st3_family_macro_f1=0.543, mean_macro_f1=0.532
2026-08-07 23:24:32,237 | INFO | MainThread | epoch 89: new best mean_macro_f1=0.532, saved to runs/lora_legalbert/best
2026-08-07 23:26:16,529 | INFO | MainThread | epoch 90: mean train loss = 0.0763
2026-08-07 23:26:27,543 | INFO | MainThread | epoch 90 dev metrics: st1_macro_f1=0.619, st2_macro_f1=0.545, st3_macro_f1=0.390, st3_family_macro_f1=0.539, mean_macro_f1=0.518
2026-08-07 23:28:11,870 | INFO | MainThread | epoch 91: mean train loss = 0.0650
2026-08-07 23:28:21,683 | INFO | MainThread | epoch 91 dev metrics: st1_macro_f1=0.628, st2_macro_f1=0.538, st3_macro_f1=0.334, st3_family_macro_f1=0.494, mean_macro_f1=0.500
2026-08-07 23:30:07,186 | INFO | MainThread | epoch 92: mean train loss = 0.0695
2026-08-07 23:30:16,933 | INFO | MainThread | epoch 92 dev metrics: st1_macro_f1=0.621, st2_macro_f1=0.543, st3_macro_f1=0.335, st3_family_macro_f1=0.495, mean_macro_f1=0.500
2026-08-07 23:32:01,216 | INFO | MainThread | epoch 93: mean train loss = 0.0681
2026-08-07 23:32:12,214 | INFO | MainThread | epoch 93 dev metrics: st1_macro_f1=0.614, st2_macro_f1=0.565, st3_macro_f1=0.350, st3_family_macro_f1=0.507, mean_macro_f1=0.509
2026-08-07 23:33:56,357 | INFO | MainThread | epoch 94: mean train loss = 0.0627
2026-08-07 23:34:06,164 | INFO | MainThread | epoch 94 dev metrics: st1_macro_f1=0.588, st2_macro_f1=0.554, st3_macro_f1=0.336, st3_family_macro_f1=0.502, mean_macro_f1=0.493
2026-08-07 23:35:51,525 | INFO | MainThread | epoch 95: mean train loss = 0.0622
2026-08-07 23:36:01,316 | INFO | MainThread | epoch 95 dev metrics: st1_macro_f1=0.618, st2_macro_f1=0.551, st3_macro_f1=0.336, st3_family_macro_f1=0.491, mean_macro_f1=0.502
2026-08-07 23:37:45,507 | INFO | MainThread | epoch 96: mean train loss = 0.0683
2026-08-07 23:37:56,480 | INFO | MainThread | epoch 96 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.548, st3_macro_f1=0.357, st3_family_macro_f1=0.506, mean_macro_f1=0.512
2026-08-07 23:39:40,517 | INFO | MainThread | epoch 97: mean train loss = 0.0618
2026-08-07 23:39:50,279 | INFO | MainThread | epoch 97 dev metrics: st1_macro_f1=0.590, st2_macro_f1=0.554, st3_macro_f1=0.355, st3_family_macro_f1=0.515, mean_macro_f1=0.500
2026-08-07 23:41:35,692 | INFO | MainThread | epoch 98: mean train loss = 0.0556
2026-08-07 23:41:45,468 | INFO | MainThread | epoch 98 dev metrics: st1_macro_f1=0.591, st2_macro_f1=0.552, st3_macro_f1=0.310, st3_family_macro_f1=0.477, mean_macro_f1=0.484
2026-08-07 23:43:29,579 | INFO | MainThread | epoch 99: mean train loss = 0.0616
2026-08-07 23:43:40,604 | INFO | MainThread | epoch 99 dev metrics: st1_macro_f1=0.639, st2_macro_f1=0.514, st3_macro_f1=0.322, st3_family_macro_f1=0.480, mean_macro_f1=0.491
2026-08-07 23:45:24,701 | INFO | MainThread | epoch 100: mean train loss = 0.0537
2026-08-07 23:45:34,458 | INFO | MainThread | epoch 100 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.528, st3_macro_f1=0.350, st3_family_macro_f1=0.514, mean_macro_f1=0.501
2026-08-07 23:47:19,784 | INFO | MainThread | epoch 101: mean train loss = 0.0538
2026-08-07 23:47:29,522 | INFO | MainThread | epoch 101 dev metrics: st1_macro_f1=0.693, st2_macro_f1=0.554, st3_macro_f1=0.360, st3_family_macro_f1=0.525, mean_macro_f1=0.536
2026-08-07 23:47:29,906 | INFO | MainThread | epoch 101: new best mean_macro_f1=0.536, saved to runs/lora_legalbert/best
2026-08-07 23:49:13,893 | INFO | MainThread | epoch 102: mean train loss = 0.0506
2026-08-07 23:49:24,896 | INFO | MainThread | epoch 102 dev metrics: st1_macro_f1=0.602, st2_macro_f1=0.545, st3_macro_f1=0.331, st3_family_macro_f1=0.506, mean_macro_f1=0.493
2026-08-07 23:51:08,894 | INFO | MainThread | epoch 103: mean train loss = 0.0523
2026-08-07 23:51:18,689 | INFO | MainThread | epoch 103 dev metrics: st1_macro_f1=0.623, st2_macro_f1=0.543, st3_macro_f1=0.386, st3_family_macro_f1=0.544, mean_macro_f1=0.517
2026-08-07 23:53:04,116 | INFO | MainThread | epoch 104: mean train loss = 0.0509
2026-08-07 23:53:13,905 | INFO | MainThread | epoch 104 dev metrics: st1_macro_f1=0.621, st2_macro_f1=0.534, st3_macro_f1=0.360, st3_family_macro_f1=0.507, mean_macro_f1=0.505
2026-08-07 23:54:57,993 | INFO | MainThread | epoch 105: mean train loss = 0.0497
2026-08-07 23:55:09,109 | INFO | MainThread | epoch 105 dev metrics: st1_macro_f1=0.620, st2_macro_f1=0.556, st3_macro_f1=0.337, st3_family_macro_f1=0.493, mean_macro_f1=0.504
2026-08-07 23:56:53,265 | INFO | MainThread | epoch 106: mean train loss = 0.0473
2026-08-07 23:57:02,969 | INFO | MainThread | epoch 106 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.543, st3_macro_f1=0.369, st3_family_macro_f1=0.533, mean_macro_f1=0.512
2026-08-07 23:58:48,461 | INFO | MainThread | epoch 107: mean train loss = 0.0422
2026-08-07 23:58:58,233 | INFO | MainThread | epoch 107 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.559, st3_macro_f1=0.380, st3_family_macro_f1=0.532, mean_macro_f1=0.522
2026-08-08 00:00:42,339 | INFO | MainThread | epoch 108: mean train loss = 0.0421
2026-08-08 00:00:53,412 | INFO | MainThread | epoch 108 dev metrics: st1_macro_f1=0.619, st2_macro_f1=0.549, st3_macro_f1=0.387, st3_family_macro_f1=0.531, mean_macro_f1=0.518
2026-08-08 00:02:37,398 | INFO | MainThread | epoch 109: mean train loss = 0.0405
2026-08-08 00:02:47,087 | INFO | MainThread | epoch 109 dev metrics: st1_macro_f1=0.614, st2_macro_f1=0.536, st3_macro_f1=0.369, st3_family_macro_f1=0.522, mean_macro_f1=0.507
2026-08-08 00:04:32,410 | INFO | MainThread | epoch 110: mean train loss = 0.0392
2026-08-08 00:04:42,116 | INFO | MainThread | epoch 110 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.557, st3_macro_f1=0.365, st3_family_macro_f1=0.526, mean_macro_f1=0.517
2026-08-08 00:06:26,176 | INFO | MainThread | epoch 111: mean train loss = 0.0421
2026-08-08 00:06:37,231 | INFO | MainThread | epoch 111 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.542, st3_macro_f1=0.367, st3_family_macro_f1=0.526, mean_macro_f1=0.511
2026-08-08 00:08:21,247 | INFO | MainThread | epoch 112: mean train loss = 0.0397
2026-08-08 00:08:30,998 | INFO | MainThread | epoch 112 dev metrics: st1_macro_f1=0.643, st2_macro_f1=0.531, st3_macro_f1=0.362, st3_family_macro_f1=0.521, mean_macro_f1=0.512
2026-08-08 00:10:16,209 | INFO | MainThread | epoch 113: mean train loss = 0.0411
2026-08-08 00:10:25,924 | INFO | MainThread | epoch 113 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.531, st3_macro_f1=0.355, st3_family_macro_f1=0.520, mean_macro_f1=0.504
2026-08-08 00:12:09,852 | INFO | MainThread | epoch 114: mean train loss = 0.0406
2026-08-08 00:12:20,946 | INFO | MainThread | epoch 114 dev metrics: st1_macro_f1=0.630, st2_macro_f1=0.562, st3_macro_f1=0.373, st3_family_macro_f1=0.524, mean_macro_f1=0.521
2026-08-08 00:14:04,920 | INFO | MainThread | epoch 115: mean train loss = 0.0393
2026-08-08 00:14:14,574 | INFO | MainThread | epoch 115 dev metrics: st1_macro_f1=0.633, st2_macro_f1=0.531, st3_macro_f1=0.334, st3_family_macro_f1=0.505, mean_macro_f1=0.499
2026-08-08 00:15:58,623 | INFO | MainThread | epoch 116: mean train loss = 0.0362
2026-08-08 00:16:09,708 | INFO | MainThread | epoch 116 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.531, st3_macro_f1=0.332, st3_family_macro_f1=0.497, mean_macro_f1=0.498
2026-08-08 00:17:53,668 | INFO | MainThread | epoch 117: mean train loss = 0.0441
2026-08-08 00:18:03,348 | INFO | MainThread | epoch 117 dev metrics: st1_macro_f1=0.622, st2_macro_f1=0.530, st3_macro_f1=0.384, st3_family_macro_f1=0.530, mean_macro_f1=0.512
2026-08-08 00:19:48,688 | INFO | MainThread | epoch 118: mean train loss = 0.0359
2026-08-08 00:19:58,376 | INFO | MainThread | epoch 118 dev metrics: st1_macro_f1=0.618, st2_macro_f1=0.516, st3_macro_f1=0.374, st3_family_macro_f1=0.519, mean_macro_f1=0.503
2026-08-08 00:21:42,468 | INFO | MainThread | epoch 119: mean train loss = 0.0346
2026-08-08 00:21:53,530 | INFO | MainThread | epoch 119 dev metrics: st1_macro_f1=0.658, st2_macro_f1=0.530, st3_macro_f1=0.343, st3_family_macro_f1=0.505, mean_macro_f1=0.510
2026-08-08 00:23:37,618 | INFO | MainThread | epoch 120: mean train loss = 0.0308
2026-08-08 00:23:47,331 | INFO | MainThread | epoch 120 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.542, st3_macro_f1=0.336, st3_family_macro_f1=0.495, mean_macro_f1=0.501
2026-08-08 00:25:32,667 | INFO | MainThread | epoch 121: mean train loss = 0.0317
2026-08-08 00:25:42,420 | INFO | MainThread | epoch 121 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.542, st3_macro_f1=0.362, st3_family_macro_f1=0.516, mean_macro_f1=0.510
2026-08-08 00:27:26,519 | INFO | MainThread | epoch 122: mean train loss = 0.0289
2026-08-08 00:27:37,678 | INFO | MainThread | epoch 122 dev metrics: st1_macro_f1=0.599, st2_macro_f1=0.542, st3_macro_f1=0.320, st3_family_macro_f1=0.488, mean_macro_f1=0.487
2026-08-08 00:29:21,677 | INFO | MainThread | epoch 123: mean train loss = 0.0290
2026-08-08 00:29:31,404 | INFO | MainThread | epoch 123 dev metrics: st1_macro_f1=0.618, st2_macro_f1=0.559, st3_macro_f1=0.392, st3_family_macro_f1=0.545, mean_macro_f1=0.523
2026-08-08 00:31:16,777 | INFO | MainThread | epoch 124: mean train loss = 0.0318
2026-08-08 00:31:26,460 | INFO | MainThread | epoch 124 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.550, st3_macro_f1=0.371, st3_family_macro_f1=0.521, mean_macro_f1=0.516
2026-08-08 00:33:10,300 | INFO | MainThread | epoch 125: mean train loss = 0.0293
2026-08-08 00:33:21,487 | INFO | MainThread | epoch 125 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.539, st3_macro_f1=0.322, st3_family_macro_f1=0.480, mean_macro_f1=0.497
2026-08-08 00:35:04,452 | INFO | MainThread | epoch 126: mean train loss = 0.0300
2026-08-08 00:35:14,021 | INFO | MainThread | epoch 126 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.543, st3_macro_f1=0.392, st3_family_macro_f1=0.535, mean_macro_f1=0.522
2026-08-08 00:36:57,987 | INFO | MainThread | epoch 127: mean train loss = 0.0276
2026-08-08 00:37:07,536 | INFO | MainThread | epoch 127 dev metrics: st1_macro_f1=0.630, st2_macro_f1=0.539, st3_macro_f1=0.401, st3_family_macro_f1=0.559, mean_macro_f1=0.523
2026-08-08 00:38:50,070 | INFO | MainThread | epoch 128: mean train loss = 0.0303
2026-08-08 00:38:59,654 | INFO | MainThread | epoch 128 dev metrics: st1_macro_f1=0.628, st2_macro_f1=0.542, st3_macro_f1=0.355, st3_family_macro_f1=0.529, mean_macro_f1=0.509
2026-08-08 00:40:43,803 | INFO | MainThread | epoch 129: mean train loss = 0.0280
2026-08-08 00:40:53,416 | INFO | MainThread | epoch 129 dev metrics: st1_macro_f1=0.621, st2_macro_f1=0.537, st3_macro_f1=0.382, st3_family_macro_f1=0.535, mean_macro_f1=0.513
2026-08-08 00:42:35,940 | INFO | MainThread | epoch 130: mean train loss = 0.0281
2026-08-08 00:42:46,984 | INFO | MainThread | epoch 130 dev metrics: st1_macro_f1=0.629, st2_macro_f1=0.539, st3_macro_f1=0.364, st3_family_macro_f1=0.515, mean_macro_f1=0.511
2026-08-08 00:44:29,504 | INFO | MainThread | epoch 131: mean train loss = 0.0262
2026-08-08 00:44:39,180 | INFO | MainThread | epoch 131 dev metrics: st1_macro_f1=0.628, st2_macro_f1=0.540, st3_macro_f1=0.369, st3_family_macro_f1=0.522, mean_macro_f1=0.512
2026-08-08 00:46:21,811 | INFO | MainThread | epoch 132: mean train loss = 0.0244
2026-08-08 00:46:32,679 | INFO | MainThread | epoch 132 dev metrics: st1_macro_f1=0.628, st2_macro_f1=0.538, st3_macro_f1=0.382, st3_family_macro_f1=0.534, mean_macro_f1=0.516
2026-08-08 00:48:14,923 | INFO | MainThread | epoch 133: mean train loss = 0.0264
2026-08-08 00:48:24,435 | INFO | MainThread | epoch 133 dev metrics: st1_macro_f1=0.633, st2_macro_f1=0.552, st3_macro_f1=0.346, st3_family_macro_f1=0.514, mean_macro_f1=0.510
2026-08-08 00:50:08,595 | INFO | MainThread | epoch 134: mean train loss = 0.0226
2026-08-08 00:50:18,175 | INFO | MainThread | epoch 134 dev metrics: st1_macro_f1=0.632, st2_macro_f1=0.552, st3_macro_f1=0.383, st3_family_macro_f1=0.533, mean_macro_f1=0.523
2026-08-08 00:52:00,700 | INFO | MainThread | epoch 135: mean train loss = 0.0230
2026-08-08 00:52:11,813 | INFO | MainThread | epoch 135 dev metrics: st1_macro_f1=0.632, st2_macro_f1=0.552, st3_macro_f1=0.341, st3_family_macro_f1=0.509, mean_macro_f1=0.508
2026-08-08 00:53:54,526 | INFO | MainThread | epoch 136: mean train loss = 0.0232
2026-08-08 00:54:04,176 | INFO | MainThread | epoch 136 dev metrics: st1_macro_f1=0.628, st2_macro_f1=0.548, st3_macro_f1=0.349, st3_family_macro_f1=0.516, mean_macro_f1=0.509
2026-08-08 00:55:46,683 | INFO | MainThread | epoch 137: mean train loss = 0.0227
2026-08-08 00:55:57,767 | INFO | MainThread | epoch 137 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.541, st3_macro_f1=0.370, st3_family_macro_f1=0.520, mean_macro_f1=0.514
2026-08-08 00:57:40,795 | INFO | MainThread | epoch 138: mean train loss = 0.0234
2026-08-08 00:57:50,463 | INFO | MainThread | epoch 138 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.548, st3_macro_f1=0.382, st3_family_macro_f1=0.535, mean_macro_f1=0.521
2026-08-08 00:59:34,799 | INFO | MainThread | epoch 139: mean train loss = 0.0241
2026-08-08 00:59:44,445 | INFO | MainThread | epoch 139 dev metrics: st1_macro_f1=0.616, st2_macro_f1=0.522, st3_macro_f1=0.359, st3_family_macro_f1=0.507, mean_macro_f1=0.499
2026-08-08 01:01:27,851 | INFO | MainThread | epoch 140: mean train loss = 0.0211
2026-08-08 01:01:39,060 | INFO | MainThread | epoch 140 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.549, st3_macro_f1=0.357, st3_family_macro_f1=0.528, mean_macro_f1=0.512
2026-08-08 01:03:21,572 | INFO | MainThread | epoch 141: mean train loss = 0.0235
2026-08-08 01:03:31,109 | INFO | MainThread | epoch 141 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.555, st3_macro_f1=0.368, st3_family_macro_f1=0.518, mean_macro_f1=0.519
2026-08-08 01:05:14,427 | INFO | MainThread | epoch 142: mean train loss = 0.0206
2026-08-08 01:05:25,548 | INFO | MainThread | epoch 142 dev metrics: st1_macro_f1=0.618, st2_macro_f1=0.533, st3_macro_f1=0.361, st3_family_macro_f1=0.517, mean_macro_f1=0.504
2026-08-08 01:07:08,292 | INFO | MainThread | epoch 143: mean train loss = 0.0212
2026-08-08 01:07:17,870 | INFO | MainThread | epoch 143 dev metrics: st1_macro_f1=0.604, st2_macro_f1=0.551, st3_macro_f1=0.338, st3_family_macro_f1=0.523, mean_macro_f1=0.498
2026-08-08 01:09:02,007 | INFO | MainThread | epoch 144: mean train loss = 0.0216
2026-08-08 01:09:11,633 | INFO | MainThread | epoch 144 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.546, st3_macro_f1=0.367, st3_family_macro_f1=0.523, mean_macro_f1=0.515
2026-08-08 01:10:54,206 | INFO | MainThread | epoch 145: mean train loss = 0.0192
2026-08-08 01:11:03,664 | INFO | MainThread | epoch 145 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.537, st3_macro_f1=0.339, st3_family_macro_f1=0.506, mean_macro_f1=0.500
2026-08-08 01:12:48,062 | INFO | MainThread | epoch 146: mean train loss = 0.0203
2026-08-08 01:12:57,592 | INFO | MainThread | epoch 146 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.537, st3_macro_f1=0.371, st3_family_macro_f1=0.514, mean_macro_f1=0.511
2026-08-08 01:14:40,183 | INFO | MainThread | epoch 147: mean train loss = 0.0204
2026-08-08 01:14:51,255 | INFO | MainThread | epoch 147 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.549, st3_macro_f1=0.370, st3_family_macro_f1=0.527, mean_macro_f1=0.515
2026-08-08 01:16:33,752 | INFO | MainThread | epoch 148: mean train loss = 0.0198
2026-08-08 01:16:43,284 | INFO | MainThread | epoch 148 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.543, st3_macro_f1=0.367, st3_family_macro_f1=0.512, mean_macro_f1=0.512
2026-08-08 01:18:25,757 | INFO | MainThread | epoch 149: mean train loss = 0.0208
2026-08-08 01:18:36,892 | INFO | MainThread | epoch 149 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.551, st3_macro_f1=0.366, st3_family_macro_f1=0.524, mean_macro_f1=0.516
2026-08-08 01:20:19,400 | INFO | MainThread | epoch 150: mean train loss = 0.0199
2026-08-08 01:20:28,793 | INFO | MainThread | epoch 150 dev metrics: st1_macro_f1=0.623, st2_macro_f1=0.547, st3_macro_f1=0.363, st3_family_macro_f1=0.513, mean_macro_f1=0.511
2026-08-08 01:22:13,368 | INFO | MainThread | epoch 151: mean train loss = 0.0191
2026-08-08 01:22:22,679 | INFO | MainThread | epoch 151 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.547, st3_macro_f1=0.361, st3_family_macro_f1=0.518, mean_macro_f1=0.511
2026-08-08 01:24:05,153 | INFO | MainThread | epoch 152: mean train loss = 0.0164
2026-08-08 01:24:16,328 | INFO | MainThread | epoch 152 dev metrics: st1_macro_f1=0.633, st2_macro_f1=0.550, st3_macro_f1=0.360, st3_family_macro_f1=0.510, mean_macro_f1=0.514
2026-08-08 01:25:58,915 | INFO | MainThread | epoch 153: mean train loss = 0.0166
2026-08-08 01:26:08,487 | INFO | MainThread | epoch 153 dev metrics: st1_macro_f1=0.622, st2_macro_f1=0.552, st3_macro_f1=0.379, st3_family_macro_f1=0.529, mean_macro_f1=0.518
2026-08-08 01:27:51,050 | INFO | MainThread | epoch 154: mean train loss = 0.0176
2026-08-08 01:28:02,089 | INFO | MainThread | epoch 154 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.551, st3_macro_f1=0.369, st3_family_macro_f1=0.516, mean_macro_f1=0.515
2026-08-08 01:29:44,616 | INFO | MainThread | epoch 155: mean train loss = 0.0175
2026-08-08 01:29:54,067 | INFO | MainThread | epoch 155 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.548, st3_macro_f1=0.368, st3_family_macro_f1=0.515, mean_macro_f1=0.514
2026-08-08 01:31:38,178 | INFO | MainThread | epoch 156: mean train loss = 0.0163
2026-08-08 01:31:47,647 | INFO | MainThread | epoch 156 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.543, st3_macro_f1=0.367, st3_family_macro_f1=0.519, mean_macro_f1=0.512
2026-08-08 01:33:30,795 | INFO | MainThread | epoch 157: mean train loss = 0.0165
2026-08-08 01:33:40,410 | INFO | MainThread | epoch 157 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.552, st3_macro_f1=0.331, st3_family_macro_f1=0.488, mean_macro_f1=0.506
2026-08-08 01:35:24,493 | INFO | MainThread | epoch 158: mean train loss = 0.0168
2026-08-08 01:35:34,069 | INFO | MainThread | epoch 158 dev metrics: st1_macro_f1=0.632, st2_macro_f1=0.545, st3_macro_f1=0.343, st3_family_macro_f1=0.501, mean_macro_f1=0.507
2026-08-08 01:37:16,534 | INFO | MainThread | epoch 159: mean train loss = 0.0165
2026-08-08 01:37:27,694 | INFO | MainThread | epoch 159 dev metrics: st1_macro_f1=0.636, st2_macro_f1=0.553, st3_macro_f1=0.344, st3_family_macro_f1=0.496, mean_macro_f1=0.511
2026-08-08 01:39:10,316 | INFO | MainThread | epoch 160: mean train loss = 0.0153
2026-08-08 01:39:19,692 | INFO | MainThread | epoch 160 dev metrics: st1_macro_f1=0.633, st2_macro_f1=0.528, st3_macro_f1=0.331, st3_family_macro_f1=0.494, mean_macro_f1=0.497
2026-08-08 01:41:02,154 | INFO | MainThread | epoch 161: mean train loss = 0.0151
2026-08-08 01:41:13,321 | INFO | MainThread | epoch 161 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.529, st3_macro_f1=0.317, st3_family_macro_f1=0.466, mean_macro_f1=0.492
2026-08-08 01:42:55,827 | INFO | MainThread | epoch 162: mean train loss = 0.0163
2026-08-08 01:43:05,268 | INFO | MainThread | epoch 162 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.542, st3_macro_f1=0.379, st3_family_macro_f1=0.531, mean_macro_f1=0.515
2026-08-08 01:44:49,431 | INFO | MainThread | epoch 163: mean train loss = 0.0149
2026-08-08 01:44:58,845 | INFO | MainThread | epoch 163 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.550, st3_macro_f1=0.343, st3_family_macro_f1=0.503, mean_macro_f1=0.506
2026-08-08 01:46:40,876 | INFO | MainThread | epoch 164: mean train loss = 0.0174
2026-08-08 01:46:50,222 | INFO | MainThread | epoch 164 dev metrics: st1_macro_f1=0.633, st2_macro_f1=0.548, st3_macro_f1=0.369, st3_family_macro_f1=0.508, mean_macro_f1=0.517
2026-08-08 01:48:33,597 | INFO | MainThread | epoch 165: mean train loss = 0.0157
2026-08-08 01:48:43,026 | INFO | MainThread | epoch 165 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.552, st3_macro_f1=0.384, st3_family_macro_f1=0.536, mean_macro_f1=0.521
2026-08-08 01:50:25,006 | INFO | MainThread | epoch 166: mean train loss = 0.0165
2026-08-08 01:50:34,618 | INFO | MainThread | epoch 166 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.552, st3_macro_f1=0.368, st3_family_macro_f1=0.509, mean_macro_f1=0.517
2026-08-08 01:52:17,866 | INFO | MainThread | epoch 167: mean train loss = 0.0152
2026-08-08 01:52:27,158 | INFO | MainThread | epoch 167 dev metrics: st1_macro_f1=0.596, st2_macro_f1=0.545, st3_macro_f1=0.378, st3_family_macro_f1=0.536, mean_macro_f1=0.506
2026-08-08 01:54:08,735 | INFO | MainThread | epoch 168: mean train loss = 0.0130
2026-08-08 01:54:19,677 | INFO | MainThread | epoch 168 dev metrics: st1_macro_f1=0.630, st2_macro_f1=0.547, st3_macro_f1=0.383, st3_family_macro_f1=0.538, mean_macro_f1=0.520
2026-08-08 01:56:01,499 | INFO | MainThread | epoch 169: mean train loss = 0.0140
2026-08-08 01:56:10,665 | INFO | MainThread | epoch 169 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.545, st3_macro_f1=0.376, st3_family_macro_f1=0.523, mean_macro_f1=0.515
2026-08-08 01:57:52,181 | INFO | MainThread | epoch 170: mean train loss = 0.0128
2026-08-08 01:58:03,151 | INFO | MainThread | epoch 170 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.548, st3_macro_f1=0.366, st3_family_macro_f1=0.528, mean_macro_f1=0.515
2026-08-08 01:59:44,858 | INFO | MainThread | epoch 171: mean train loss = 0.0134
2026-08-08 01:59:54,091 | INFO | MainThread | epoch 171 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.547, st3_macro_f1=0.368, st3_family_macro_f1=0.515, mean_macro_f1=0.513
2026-08-08 02:01:35,726 | INFO | MainThread | epoch 172: mean train loss = 0.0130
2026-08-08 02:01:46,684 | INFO | MainThread | epoch 172 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.548, st3_macro_f1=0.344, st3_family_macro_f1=0.484, mean_macro_f1=0.505
